iter	MultiClass
1520	0.5104683208
1521	0.5104232677
1522	0.5103502684
1523	0.510301699
1524	0.5102426659
1525	0.5102119786
1526	0.5101825461
1527	0.5101562715
1528	0.5100984463
1529	0.5100483237
1530	0.5100066651
1531	0.5098966678
1532	0.5098468915
1533	0.5097993758
1534	0.5097592494
1535	0.5097385903
1536	0.5097034313
1537	0.5096255954
1538	0.509541057
1539	0.5094868154
1540	0.5094434592
1541	0.5094260204
1542	0.5093867888
1543	0.509354248
1544	0.509308469
1545	0.509239737
1546	0.5092138351
1547	0.5091576994
1548	0.5091192173
1549	0.5090405602
1550	0.5089990048
1551	0.5089849244
1552	0.5089311918
1553	0.5088905961
1554	0.5088760319
1555	0.5088027559
1556	0.5087547585
1557	0.5086770957
1558	0.5086331993
1559	0.5085986219
1560	0.5085687562
1561	0.5085539983
1562	0.508518668
1563	0.5085018979
1564	0.5084571347
1565	0.5084221151
1566	0.5083970977
1567	0.5083221269
1568	0.5082812922
1569	0.5082417705
1570	0.5081695631
1571	0.5081438865
1572	0.508042882
1573	0.508020486
1574	0.5079690563
1575	0.5079263922
1576	0.507862567
1577	0.507834216
1578	0.5077641197
1579	0.5076883665
1580	0.5076475754
1581	0.5075564825
1582	0.5075233735
1583	0.5074660787
1584	0.5074136926
1585	0.5073826528
1586	0.5073554281
1587	0.5073143135
1588	0.5072469961
1589	0.5071753126
1590	0.5071399242
1591	0.5070923239
1592	0.5070317032
1593	0.5069862181
1594	0.5069458124
1595	0.5069045772
1596	0.50686554
1597	0.5068154174
1598	0.5067744879
1599	0.5067236425
1600	0.5066974468
1601	0.5066117742
1602	0.5065640669
1603	0.5065347064
1604	0.5064996827
1605	0.5064546696
1606	0.5064271357
1607	0.5063877087
1608	0.5063544718
1609	0.5063240275
1610	0.5062794122
1611	0.506230315
1612	0.5062108343
1613	0.5061368582
1614	0.5060717857
1615	0.5059896488
1616	0.5059412638
1617	0.5059221591
1618	0.5058833741
1619	0.5058421651
1620	0.5057404214
1621	0.5057034429
1622	0.5056633622
1623	0.5055708203
1624	0.5055484792
1625	0.5055110448
1626	0.5054719492
1627	0.5054413954
1628	0.5054075219
1629	0.5053394902
1630	0.5052611335
1631	0.5051837248
1632	0.5051466513
1633	0.5051048696
1634	0.5050844167
1635	0.5050688477
1636	0.5049982304
1637	0.5049454632
1638	0.5049076082
1639	0.5048637552
1640	0.5048078023
1641	0.5047983201
1642	0.5047696877
1643	0.5047195352
1644	0.5046769289
1645	0.5046242525
1646	0.5045710238
1647	0.5045358998
1648	0.5045113498
1649	0.5044941793
1650	0.5044372645
1651	0.5043855887
1652	0.5043583476
1653	0.5043194349
1654	0.5042893522
1655	0.5042218713
1656	0.5041955329
1657	0.5041555878
1658	0.504118397
1659	0.5040684844
1660	0.5040100535
1661	0.503961695
1662	0.5039154222
1663	0.503884205
1664	0.5038466642
1665	0.5037896218
1666	0.5037323761
1667	0.5036936727
1668	0.5036520983
1669	0.503598663
1670	0.5035389315
1671	0.5035077729
1672	0.5034485633
1673	0.5034317851
1674	0.5033824564
1675	0.5033341988
1676	0.5032642925
1677	0.5032321929
1678	0.5031697861
1679	0.5031407022
1680	0.5030972535
1681	0.5030404911
1682	0.5030106477
1683	0.502948745
1684	0.5028909187
1685	0.5028239549
1686	0.5027919087
1687	0.5027564262
1688	0.5026937216
1689	0.502658616
1690	0.5026471867
1691	0.50259983
1692	0.5025735427
1693	0.5025305238
1694	0.502512754
1695	0.5024604324
1696	0.5024228602
1697	0.5023684148
1698	0.5022853339
1699	0.5022483784
1700	0.5021805873
1701	0.50213752
1702	0.5021240094
1703	0.5021028815
1704	0.5020898315
1705	0.5020277034
1706	0.5020099605
1707	0.5019700794
1708	0.5019200005
1709	0.5018839641
1710	0.5018603563
1711	0.5018146381
1712	0.5018029108
1713	0.5017827615
1714	0.5017696223
1715	0.5017110568
1716	0.5016872032
1717	0.5016316222
1718	0.5015268908
1719	0.5014963332
1720	0.501467955
1721	0.5014192168
1722	0.5013916092
1723	0.5013481348
1724	0.5013246581
1725	0.5012980933
1726	0.5012617435
1727	0.5012443132
1728	0.5012230571
1729	0.5011826419
1730	0.5011415089
1731	0.5011120259
1732	0.5010734776
1733	0.5010504875
1734	0.5010152936
1735	0.5009615154
1736	0.5009331008
1737	0.5009061329
1738	0.5008726461
1739	0.500800584
1740	0.5007109432
1741	0.5006751518
1742	0.5006622142
1743	0.500624738
1744	0.5006013405
1745	0.500563195
1746	0.5005334127
1747	0.5004581917
1748	0.5003916752
1749	0.5003338121
1750	0.500312935
1751	0.5002710053
1752	0.5002560776
1753	0.5002355787
1754	0.500217276
1755	0.5001489114
1756	0.5001268686
1757	0.5001035555
1758	0.5000579925
1759	0.5000275016
1760	0.4999998165
1761	0.4999897521
1762	0.4999409873
1763	0.4998618826
1764	0.4998358153
1765	0.499807666
1766	0.4997664004
1767	0.4997475298
1768	0.4997192975
1769	0.4996721425
1770	0.4996169677
1771	0.4995932915
1772	0.4995434476
1773	0.499501475
1774	0.4994187218
1775	0.4993567352
1776	0.4993157139
1777	0.4992422912
1778	0.4992050191
1779	0.4991800716
1780	0.499126623
1781	0.4991178442
1782	0.4990711171
1783	0.4990212177
1784	0.4990049807
1785	0.4989734289
1786	0.4989316531
1787	0.4988877029
1788	0.4988267105
1789	0.4987602719
1790	0.4987060818
1791	0.4986887223
1792	0.4986711467
1793	0.4986336344
1794	0.4986126452
1795	0.4985613898
1796	0.4985498978
1797	0.4985328055
1798	0.498480505
1799	0.4984498918
1800	0.4984270918
1801	0.4983548779
1802	0.4982895968
1803	0.4982856147
1804	0.4982381169
1805	0.4982007531
1806	0.498144105
1807	0.4981154995
1808	0.4980499345
1809	0.4980227167
1810	0.4979983778
1811	0.4979724224
1812	0.4979223244
1813	0.4978749347
1814	0.4978206139
1815	0.4977850976
1816	0.497747458
1817	0.497738094
1818	0.4977095358
1819	0.4976742564
1820	0.4976165961
1821	0.4975479438
1822	0.4975147522
1823	0.4974655831
1824	0.4974467756
1825	0.4974249603
1826	0.4974124717
1827	0.4973929225
1828	0.4973441001
1829	0.4973155907
1830	0.4972562677
1831	0.4972055341
1832	0.4971625849
1833	0.4970839398
1834	0.4970637157
1835	0.4970141588
1836	0.4969588883
1837	0.4969080137
1838	0.4968531823
1839	0.4968133691
1840	0.4967796435
1841	0.496723624
1842	0.4966617683
1843	0.4966325391
1844	0.4965771684
1845	0.496532761
1846	0.4965038932
1847	0.4964405255
1848	0.4964235586
1849	0.4963632786
1850	0.4963231675
1851	0.4962952552
1852	0.496260665
1853	0.4962194693
1854	0.4961975134
1855	0.4961771489
1856	0.4961108346
1857	0.4960874074
1858	0.496058975
1859	0.4960329779
1860	0.4960079395
1861	0.4959572184
1862	0.4959270278
1863	0.4958623701
1864	0.4958192573
1865	0.4958003588
1866	0.4957601533
1867	0.4957464936
1868	0.4957183611
1869	0.4956757428
1870	0.4956404349
1871	0.4956223406
1872	0.4955845353
1873	0.4955561116
1874	0.4955100646
1875	0.4954669586
1876	0.495417673
1877	0.495383264
1878	0.4953277663
1879	0.4953041991
1880	0.4952790523
1881	0.4952645018
1882	0.4952405559
1883	0.4952136346
1884	0.4952022022
1885	0.4951418487
1886	0.4951143305
1887	0.4950992388
1888	0.4950333686
1889	0.4950124303
1890	0.4949363366
1891	0.4949122614
1892	0.4948718735
1893	0.4948271532
1894	0.4947944488
1895	0.4947465819
1896	0.4947031648
1897	0.4946413974
1898	0.4946225627
1899	0.494605627
1900	0.4945870715
1901	0.4945597196
1902	0.4945107104
1903	0.4944791282
1904	0.4944184661
1905	0.4943949717
1906	0.4943602069
1907	0.4943177551
1908	0.4942817606
1909	0.4942072581
1910	0.4941917035
1911	0.4941593299
1912	0.4941070999
1913	0.494071975
1914	0.4940418603
1915	0.4940224505
1916	0.4939819358
1917	0.4939616501
1918	0.4939369128
1919	0.4939089175
1920	0.4939045002
1921	0.4938903024
1922	0.4938627692
1923	0.4938559737
1924	0.4938433917
1925	0.4938173334
1926	0.4937377463
1927	0.4937229134
1928	0.4936697954
1929	0.4936510364
1930	0.4936114759
1931	0.4935881429
1932	0.4935548435
1933	0.4935366062
1934	0.4935098182
1935	0.4934340451
1936	0.4933903884
1937	0.4933388781
1938	0.4933254278
1939	0.4932852723
1940	0.4932686658
1941	0.4932272869
1942	0.4931990888
1943	0.4931568724
1944	0.4931392781
1945	0.4930966338
1946	0.4930529254
1947	0.4930356546
1948	0.493009049
1949	0.4929866383
1950	0.4929568062
1951	0.492934106
1952	0.4928898821
1953	0.4928524247
1954	0.4928251581
1955	0.492765888
1956	0.4927538894
1957	0.4927260468
1958	0.4926827813
1959	0.4926592304
1960	0.4926290186
1961	0.4925904097
1962	0.4925408098
1963	0.4925066622
1964	0.4924524233
1965	0.4924051639
1966	0.4923731189
1967	0.4923424387
1968	0.4923132279
1969	0.4922677496
1970	0.4922564823
1971	0.4922482252
1972	0.4921872744
1973	0.4921808925
1974	0.4921539487
1975	0.4921028814
1976	0.4920475198
1977	0.4919985087
1978	0.4919804819
1979	0.491965322
1980	0.4919553506
1981	0.4919294871
1982	0.4919170299
1983	0.491880685
1984	0.4918552319
1985	0.4918353885
1986	0.4918086131
1987	0.4917880067
1988	0.4917615698
1989	0.4917387611
1990	0.4917194035
1991	0.4916883094
1992	0.4916592941
1993	0.4916378845
1994	0.4916206592
1995	0.4915936824
1996	0.4915322023
1997	0.4914973892
1998	0.4914812402
1999	0.4914414149
2000	0.4914108373
2001	0.491401222
2002	0.4913724444
2003	0.4913532446
2004	0.4913285177
2005	0.4912885218
2006	0.4912710053
2007	0.4912435214
2008	0.491201878
2009	0.4911958821
2010	0.4911696579
2011	0.4911190452
2012	0.4910874353
2013	0.4910553738
2014	0.4909942047
2015	0.4909510068
2016	0.4909154561
2017	0.4908809885
2018	0.4908342334
2019	0.4908023814
2020	0.4907632448
2021	0.4907402397
2022	0.4906968197
2023	0.4906675083
2024	0.4906382655
2025	0.4905834555
2026	0.4905333107
2027	0.4904936622
2028	0.4904627702
2029	0.4904078399
2030	0.4903739223
2031	0.4903272752
2032	0.4902898844
2033	0.4902382014
2034	0.4902271887
2035	0.4901946659
2036	0.4901611822
2037	0.4900915147
2038	0.490000007
2039	0.48998152
2040	0.4899125528
2041	0.4898836186
2042	0.489843854
2043	0.4898090137
2044	0.4897982965
2045	0.4897617399
2046	0.4897330391
2047	0.4897230775
2048	0.489701471
2049	0.4896857335
2050	0.4896673522
2051	0.4896302043
2052	0.4896041892
2053	0.4895651212
2054	0.4895434318
2055	0.4895140528
2056	0.4894860517
2057	0.4894733075
2058	0.4894465393
2059	0.4893893712
2060	0.489371893
2061	0.4893322502
2062	0.4893049007
2063	0.4892632858
2064	0.4892001352
2065	0.4891703769
2066	0.4891230475
2067	0.48907896
2068	0.489056647
2069	0.48901878
2070	0.4889557729
2071	0.4889099844
2072	0.4888923677
2073	0.4888541605
2074	0.4887940625
2075	0.4887582697
2076	0.4886959843
2077	0.4886791108
2078	0.4886500932
2079	0.4886186824
2080	0.4886015376
2081	0.4885478005
2082	0.4885050497
2083	0.4884292609
2084	0.4883446937
2085	0.4883106925
2086	0.4883007536
2087	0.4882583933
2088	0.4882086746
2089	0.488144214
2090	0.4881032801
2091	0.4880678817
2092	0.4880248811
2093	0.4879779263
2094	0.4879442568
2095	0.4879190782
2096	0.4878807104
2097	0.4878523253
2098	0.4877931195
2099	0.4877319542
2100	0.4877043832
2101	0.4876677847
2102	0.4876252439
2103	0.4875961587
2104	0.487533161
2105	0.487499467
2106	0.4874793475
2107	0.4874706593
2108	0.4874412504
2109	0.4873998712
2110	0.4873808129
2111	0.4873190861
2112	0.4873002484
2113	0.4872643762
2114	0.4872538984
2115	0.4872299092
2116	0.487189013
2117	0.4871417088
2118	0.4871202044
2119	0.4870921365
2120	0.4870756563
2121	0.4870474507
2122	0.4869948522
2123	0.4869597086
2124	0.4869226496
2125	0.4869068928
2126	0.4868286503
2127	0.4867910504
2128	0.4867490103
2129	0.4867311286
2130	0.4866887894
2131	0.4866592811
2132	0.4866216485
2133	0.4865764099
2134	0.4865136015
2135	0.4864586297
2136	0.4864113001
2137	0.4863622543
2138	0.4863142344
2139	0.486277313
2140	0.486238185
2141	0.486210959
2142	0.4861442477
2143	0.4861243642
2144	0.486074832
2145	0.4860552839
2146	0.4860416398
2147	0.4860213913
2148	0.4859953612
2149	0.4859437217
2150	0.4859145275
2151	0.4858670484
2152	0.4858118383
2153	0.4857648006
2154	0.4856963524
2155	0.4856525806
2156	0.4856252606
2157	0.4855953628
2158	0.485583152
2159	0.4855259366
2160	0.485512101
2161	0.4854945911
2162	0.4854686115
2163	0.4854421266
2164	0.4853971754
2165	0.4853600379
2166	0.4853166928
2167	0.485258586
2168	0.4852202427
2169	0.4852028912
2170	0.4851362272
2171	0.4850987325
2172	0.4850577203
2173	0.484982981
2174	0.4849101247
2175	0.4848913756
2176	0.4848716934
2177	0.4848315253
2178	0.4847968847
2179	0.4847595582
2180	0.484734362
2181	0.48470713
2182	0.4846543142
2183	0.4846173441
2184	0.4845733116
2185	0.4845191244
2186	0.4844974132
2187	0.4844792194
2188	0.4844536295
2189	0.4844087763
2190	0.4843969771
2191	0.4843719896
2192	0.4843587675
2193	0.4843246248
2194	0.4842993542
2195	0.4842613131
2196	0.4842140537
2197	0.484166343
2198	0.4841404405
2199	0.4841347251
2200	0.4841013432
2201	0.4840645959
2202	0.4840089512
2203	0.4839848022
2204	0.4839251601
2205	0.4838957764
2206	0.4838586033
2207	0.4838353364
2208	0.4837965783
2209	0.4837686195
2210	0.4837080835
2211	0.4836743182
2212	0.4836438031
2213	0.4836177038
2214	0.4835958368
2215	0.4835138843
2216	0.4834685366
2217	0.4834279109
2218	0.483389091
2219	0.4833489461
2220	0.4833284461
2221	0.4832788185
2222	0.4832545158
2223	0.4832256504
2224	0.4831963535
2225	0.4831528085
2226	0.4831320394
2227	0.4830975486
2228	0.4830647719
2229	0.4830553362
2230	0.4830256206
2231	0.4829835329
2232	0.482922533
2233	0.4828973717
2234	0.4828239364
2235	0.482793708
2236	0.4827496274
2237	0.482713821
2238	0.4826750539
2239	0.4826597482
2240	0.4826277227
2241	0.482589349
2242	0.4825650841
2243	0.4825319628
2244	0.4825161381
2245	0.4824659384
2246	0.482430284
2247	0.4824051635
2248	0.4824000512
2249	0.4823883527
2250	0.482356695
2251	0.4823034757
2252	0.4822665023
2253	0.4822267909
2254	0.482187391
2255	0.4821743658
2256	0.4821154044
2257	0.4820834455
2258	0.4820190967
2259	0.4819650489
2260	0.4819298496
2261	0.4818858248
2262	0.4818465009
2263	0.4817958124
2264	0.4817783778
2265	0.4817470232
2266	0.4817165421
2267	0.4817004676
2268	0.4816897777
2269	0.4816215036
2270	0.4816044809
2271	0.4815642931
2272	0.4815418311
2273	0.4814998646
2274	0.481450407
2275	0.4814213771
2276	0.4813967474
2277	0.4813840771
2278	0.4813165371
2279	0.4812896352
2280	0.4812411224
2281	0.4811958141
2282	0.4811726152
2283	0.4811231835
2284	0.4810997995
2285	0.4810754715
2286	0.4810457571
2287	0.4810196849
2288	0.4809479914
2289	0.4808970103
2290	0.4808839815
2291	0.4808512398
2292	0.4808334334
2293	0.4808073341
2294	0.4807821371
2295	0.4807468341
2296	0.4806962319
2297	0.4806395431
2298	0.4806172353
2299	0.480602831
2300	0.4805081231
2301	0.4804554883
2302	0.4804042252
2303	0.4803640632
2304	0.4803599396
2305	0.4803329312
2306	0.4802857666
2307	0.4802340533
2308	0.4802199561
2309	0.4801705125
2310	0.4801557783
2311	0.4801110636
2312	0.4800744002
2313	0.4800571357
2314	0.4800447492
2315	0.4800194474
2316	0.4799928736
2317	0.4799583292
2318	0.4799280035
2319	0.4799159982
2320	0.4798954644
2321	0.4798601554
2322	0.4798277733
2323	0.4798037634
2324	0.4797863956
2325	0.4797800274
2326	0.4797353149
2327	0.4797083346
2328	0.4796707782
2329	0.479629942
2330	0.479603687
2331	0.4795823672
2332	0.4795558737
2333	0.4795386543
2334	0.4795178835
2335	0.4794948505
2336	0.4794624922
2337	0.4794090626
2338	0.4793656935
2339	0.4793249966
2340	0.4792982181
2341	0.479274354
2342	0.4792337688
2343	0.4791938566
2344	0.479162536
2345	0.4790819542
2346	0.4790543722
2347	0.4790425655
2348	0.4789916153
2349	0.4789551271
2350	0.4789128225
2351	0.4788814471
2352	0.4788531315
2353	0.4788075753
2354	0.4787704634
2355	0.4787479368
2356	0.4787252818
2357	0.4786997877
2358	0.4786793484
2359	0.478647075
2360	0.4786191729
2361	0.4786049511
2362	0.4785682833
2363	0.4785422592
2364	0.4785239356
2365	0.4785106787
2366	0.4784840699
2367	0.4784608289
2368	0.4784236577
2369	0.4784000931
2370	0.4783840222
2371	0.4783520545
2372	0.4783301197
2373	0.4782955936
2374	0.4782543785
2375	0.4781936848
2376	0.4781585084
2377	0.478134373
2378	0.4780706623
2379	0.4780460844
2380	0.4780226331
2381	0.477949719
2382	0.4778989167
2383	0.4778736885
2384	0.4778454022
2385	0.4777871624
2386	0.4777594169
2387	0.477753801
2388	0.4777090031
2389	0.4776933329
2390	0.4776713223
2391	0.4776219942
2392	0.4776115527
2393	0.4775951908
2394	0.4775727577
2395	0.4775395888
2396	0.4774975822
2397	0.4774538822
2398	0.477437914
2399	0.4773981549
2400	0.4773468505
2401	0.4773176467
2402	0.4772627945
2403	0.4772275106
2404	0.4772034113
2405	0.4771774597
2406	0.4771323951
2407	0.4770865139
2408	0.477055819
2409	0.4770240967
2410	0.476987918
2411	0.4769621768
2412	0.4769524533
2413	0.4769419482
2414	0.4769037355
2415	0.4768680046
2416	0.4768312036
2417	0.4768005272
2418	0.4767605646
2419	0.4767178816
2420	0.4767101341
2421	0.4766703334
2422	0.4766058657
2423	0.4765523125
2424	0.4765127062
2425	0.4765013903
2426	0.4764634207
2427	0.4764319104
2428	0.4763856532
2429	0.4763691246
2430	0.4763554775
2431	0.4763289765
2432	0.4762936314
2433	0.4762461942
2434	0.4761999465
2435	0.4761138537
2436	0.4760880845
2437	0.4760437343
2438	0.476003442
2439	0.4759479503
2440	0.4759070486
2441	0.475880879
2442	0.4758363451
2443	0.4757979715
2444	0.4757466455
2445	0.4757073908
2446	0.4756365251
2447	0.4756165212
2448	0.4755785111
2449	0.4755464009
2450	0.4755373465
2451	0.4755089883
2452	0.4754844466
2453	0.4754269728
2454	0.4753772972
2455	0.4753665476
2456	0.4753272474
2457	0.475287306
2458	0.475253069
2459	0.4752110351
2460	0.4751923706
2461	0.475172455
2462	0.4751236231
2463	0.4750981692
2464	0.4750869808
2465	0.4750434525
2466	0.4750288868
2467	0.4750075815
2468	0.4749844395
2469	0.4749415477
2470	0.4748813194
2471	0.4748508465
2472	0.4747922826
2473	0.474770735
2474	0.4747483771
2475	0.4747076475
2476	0.4746878198
2477	0.4746778176
2478	0.4746655245
2479	0.4746509014
2480	0.47462035
2481	0.4745910576
2482	0.4745817902
2483	0.4745544321
2484	0.4745220939
2485	0.4745061006
2486	0.4744737071
2487	0.4744699609
2488	0.4744498916
2489	0.4744199432
2490	0.4744089316
2491	0.4743702289
2492	0.4743332779
2493	0.4743160613
2494	0.474311797
2495	0.4742942488
2496	0.4742354765
2497	0.4742230058
2498	0.4741903128
2499	0.4741626204
2500	0.474073216
2501	0.4740608407
2502	0.4740241404
2503	0.4739795934
2504	0.4739287498
2505	0.4738824284
2506	0.4738579788
2507	0.4738494865
2508	0.4738113117
2509	0.4737802003
2510	0.4737659668
2511	0.4737338594
2512	0.4737250858
2513	0.4736649664
2514	0.4736444263
2515	0.4736102733
2516	0.473594483
2517	0.4735655766
2518	0.4735484809
2519	0.4735098013
2520	0.4734654816
2521	0.4734140163
2522	0.4733785535
2523	0.4733498466
2524	0.4733197637
2525	0.4733068289
2526	0.4732873729
2527	0.4732461202
2528	0.4731923225
2529	0.4731196627
2530	0.4730583038
2531	0.4730280644
2532	0.4729959697
2533	0.4729379968
2534	0.472911687
2535	0.4728672457
2536	0.472817491
2537	0.4727878032
2538	0.4727745443
2539	0.4727612381
2540	0.4727251621
2541	0.4726921963
2542	0.4726467164
2543	0.4726194603
2544	0.4726039356
2545	0.4725791552
2546	0.4725482524
2547	0.4725227555
2548	0.4724783497
2549	0.4724618201
2550	0.4724220225
2551	0.472384141
2552	0.4723440734
2553	0.4723160704
2554	0.4723027631
2555	0.4722830843
2556	0.4722570683
2557	0.4722292496
2558	0.4721960062
2559	0.4721230309
2560	0.4721164571
2561	0.4720700469
2562	0.4720513596
2563	0.4720032742
2564	0.4719706119
2565	0.4719410691
2566	0.4718861391
2567	0.4718579989
2568	0.4718307904
2569	0.4717682039
2570	0.4717056526
2571	0.471664515
2572	0.4716163759
2573	0.4716125507
2574	0.4715686241
2575	0.4715449489
2576	0.4715069547
2577	0.471472636
2578	0.4713997598
2579	0.4713832902
2580	0.4713239061
2581	0.4712826641
2582	0.4712433964
2583	0.4711942307
2584	0.4711685884
2585	0.4711525532
2586	0.4711194905
2587	0.4710781328
2588	0.4710627444
2589	0.4710054188
2590	0.4709761421
2591	0.4709513835
2592	0.4708746571
2593	0.4708423451
2594	0.4708116564
2595	0.4707618459
2596	0.4707398166
2597	0.4707152695
2598	0.4706839553
2599	0.4706509822
2600	0.4706149625
2601	0.470586999
2602	0.4705334455
2603	0.470483162
2604	0.4704550425
2605	0.4704179778
2606	0.4703869415
2607	0.4703527322
2608	0.4703190149
2609	0.470299674
2610	0.4702771374
2611	0.4702689341
2612	0.4702288489
2613	0.4702106859
2614	0.4701655129
2615	0.4701355268
2616	0.4701220166
2617	0.4700342952
2618	0.4699883202
2619	0.4699702714
2620	0.4699640494
2621	0.4699496379
2622	0.4699232204
2623	0.4699071458
2624	0.4698665979
2625	0.4698194016
2626	0.469796971
2627	0.4697590805
2628	0.4697399666
2629	0.4696943118
2630	0.4696495063
2631	0.4696032276
2632	0.469578295
2633	0.4695373118
2634	0.4695230752
2635	0.4694921271
2636	0.469432267
2637	0.4693867588
2638	0.4693323801
2639	0.4692785794
2640	0.469255441
2641	0.4692225168
2642	0.469199957
2643	0.4691467499
2644	0.4691111245
2645	0.4690776964
2646	0.4690600047
2647	0.469017055
2648	0.4689823425
2649	0.4689694283
2650	0.4689329655
2651	0.4688952816
2652	0.4688507364
2653	0.4688125734
2654	0.4687788365
2655	0.4687493458
2656	0.4687347433
2657	0.468689904
2658	0.4686624122
2659	0.4686269053
2660	0.46862297
2661	0.4686117938
2662	0.4685860256
2663	0.4685685946
2664	0.4685428292
2665	0.4684969656
2666	0.4684792361
2667	0.4684415608
2668	0.4684304366
2669	0.4684104268
2670	0.4683912026
2671	0.4683650094
2672	0.468337489
2673	0.4683005993
2674	0.4682578003
2675	0.4682413468
2676	0.4682250087
2677	0.4681988251
2678	0.4681795075
2679	0.4681540392
2680	0.4681198395
2681	0.4680907145
2682	0.4680667617
2683	0.468035534
2684	0.4680344738
2685	0.4679842811
2686	0.4679463159
2687	0.4678916775
2688	0.4678696393
2689	0.4678502315
2690	0.4678419349
2691	0.4678025911
2692	0.4677598745
2693	0.467757375
2694	0.4677453309
2695	0.4677210096
2696	0.4676873641
2697	0.4676623038
2698	0.4676327504
2699	0.467613205
2700	0.4675801956
2701	0.4675443729
2702	0.4675257265
2703	0.4675002902
2704	0.467484973
2705	0.4674656961
2706	0.4674374568
2707	0.4673846585
2708	0.4673405887
2709	0.4673059216
2710	0.467288521
2711	0.467277342
2712	0.4672665775
2713	0.4672370513
2714	0.4672056492
2715	0.4671518827
2716	0.4671290033
2717	0.4670669379
2718	0.4670320915
2719	0.4670077402
2720	0.4669879603
2721	0.4669358784
2722	0.4669232215
2723	0.4668799816
2724	0.4668293267
2725	0.4667663173
2726	0.4667368098
2727	0.4667061093
2728	0.466641957
2729	0.4665877685
2730	0.4665435747
2731	0.4665049697
2732	0.4664611198
2733	0.4664369731
2734	0.4664311899
2735	0.4664030755
2736	0.466358594
2737	0.4663035123
2738	0.466272879
2739	0.4662152965
2740	0.4661573055
2741	0.4661393875
2742	0.4661257908
2743	0.4660731618
2744	0.4660498945
2745	0.4660276418
2746	0.4659906021
2747	0.4659435521
2748	0.4659294771
2749	0.4659265374
2750	0.4659237712
2751	0.4658884389
2752	0.4658492163
2753	0.4658186463
2754	0.4658008011
2755	0.4657708733
2756	0.465735234
2757	0.4657223697
2758	0.4657109447
2759	0.4656942321
2760	0.4656734897
2761	0.465664701
2762	0.4656285947
2763	0.4655798011
2764	0.4655372963
2765	0.4654928667
2766	0.4654624055
2767	0.465432354
2768	0.4653917385
2769	0.4653438439
2770	0.4653242164
2771	0.4652767241
2772	0.4652408798
2773	0.4651935266
2774	0.4651758901
2775	0.4651352584
2776	0.4650867366
2777	0.4650719974
2778	0.465054486
2779	0.4650404426
2780	0.4650083578
2781	0.4649950247
2782	0.4649782233
2783	0.4649475963
2784	0.4649375214
2785	0.4649022645
2786	0.4648908865
2787	0.4648712996
2788	0.4648314827
2789	0.4648021009
2790	0.4647876292
2791	0.464750718
2792	0.4647241648
2793	0.4646949288
2794	0.4646608936
2795	0.4646295542
2796	0.4646104902
2797	0.4645816391
2798	0.4645567831
2799	0.4645222211
2800	0.4644944035
2801	0.4644299547
2802	0.464393118
2803	0.46433781
2804	0.4643164731
2805	0.4642709503
2806	0.4642263032
2807	0.4641633649
2808	0.4640985868
2809	0.4640700957
2810	0.4640382969
2811	0.4640130334
2812	0.4639863643
2813	0.4639813011
2814	0.463941899
2815	0.4639126906
2816	0.4638970884
2817	0.4638437234
2818	0.4638277536
2819	0.4637955149
2820	0.4637870827
2821	0.4637736726
2822	0.4637563304
2823	0.4637211823
2824	0.4637108209
2825	0.4636607846
2826	0.4636399272
2827	0.4635890008
2828	0.4635439041
2829	0.463527232
2830	0.4634837253
2831	0.4634478647
2832	0.4634180763
2833	0.463359038
2834	0.4633373515
2835	0.4633169308
2836	0.4632877441
2837	0.463261672
2838	0.4632242109
2839	0.4631963466
2840	0.4631862634
2841	0.4631755812
2842	0.4631619812
2843	0.4631455379
2844	0.4631150666
2845	0.4630950508
2846	0.4630477739
2847	0.4630074315
2848	0.4629776212
2849	0.4629233554
2850	0.4628807239
2851	0.4628641613
2852	0.46282927
2853	0.4628008325
2854	0.4627896171
2855	0.4627555495
2856	0.4627347469
2857	0.4626898276
2858	0.4626606915
2859	0.462639464
2860	0.4626067115
2861	0.4625693717
2862	0.4625503259
2863	0.462508817
2864	0.4624797857
2865	0.4624643128
2866	0.4624124672
2867	0.4623870835
2868	0.4623697888
2869	0.4623291855
2870	0.4623069912
2871	0.4622843318
2872	0.4622390148
2873	0.4622315645
2874	0.4622252332
2875	0.462164066
2876	0.4621518623
2877	0.462111409
2878	0.4620950291
2879	0.4620812082
2880	0.4620587251
2881	0.4620502902
2882	0.4620190881
2883	0.4620050586
2884	0.4619882012
2885	0.4619135674
2886	0.4618718294
2887	0.4618509442
2888	0.4618482357
2889	0.4618232272
2890	0.4617967566
2891	0.4617523292
2892	0.4617279752
2893	0.4616951536
2894	0.4616746722
2895	0.46162913
2896	0.4616028873
2897	0.4615690545
2898	0.4615364802
2899	0.4615267828
2900	0.461497836
2901	0.4614720464
2902	0.4614165949
2903	0.4614023723
2904	0.4613785462
2905	0.461351492
2906	0.4613027901
2907	0.4612630815
2908	0.4612074044
2909	0.4611840041
2910	0.4611636473
2911	0.4611451933
2912	0.461117566
2913	0.461099935
2914	0.4610918892
2915	0.4610361355
2916	0.4610269242
2917	0.4609808805
2918	0.4609262786
2919	0.4608665648
2920	0.4608498641
2921	0.4608411534
2922	0.4607956726
2923	0.4607718816
2924	0.4607174877
2925	0.4606913411
2926	0.460646764
2927	0.4606154494
2928	0.460600349
2929	0.4605511577
2930	0.4605409179
2931	0.4604928259
2932	0.4604508789
2933	0.4604093319
